frame,num_particles,solver_iters,max_neighbors,sort_every_n,sim_ms_gpu,clear,points_speed,present,gpu_0,render_ms,frame_ms,fps,profile
253,1.024e+06,2,64,1,-1,0.129,0.0006,0.1484,0.003072,3.9325,4.6698,214.142,""
254,1.024e+06,2,64,1,-1,0.1269,0.0004,0.1546,0.003072,3.9428,4.6821,213.579,""
255,1.024e+06,2,64,1,-1,0.122,0.0006,0.1491,0.003072,3.9757,4.7116,212.242,""
256,1.024e+06,2,64,1,-1,0.1436,0.0005,0.1905,0.003072,3.8532,4.9313,202.786,""
257,1.024e+06,2,64,1,-1,0.1318,0.0005,0.151,0.004,3.9095,4.8264,207.194,""
258,1.024e+06,2,64,1,-1,0.1289,0.0005,0.1538,0.003072,4.1091,4.8229,207.344,""
259,1.024e+06,2,64,1,-1,0.1395,0.0007,0.1635,0.003072,3.8552,4.8399,206.616,""
260,1.024e+06,2,64,1,-1,0.1287,0.0007,0.1553,0.004096,4.0276,4.8407,206.582,""
261,1.024e+06,2,64,1,-1,0.1185,0.0005,0.1494,0.003072,4.1852,4.9309,202.803,""
262,1.024e+06,2,64,1,-1,0.1275,0.0007,0.1496,0.003072,4.0509,4.919,203.293,""
263,1.024e+06,2,64,1,-1,0.1209,0.0005,0.1486,0.003072,4.229,4.9848,200.61,""
264,1.024e+06,2,64,1,-1,0.1289,0.0005,0.1498,0.003072,4.0948,4.9838,200.65,""
265,1.024e+06,2,64,1,-1,0.1218,0.0006,0.1444,0.003072,4.2391,4.9807,200.775,""
266,1.024e+06,2,64,1,-1,0.1237,0.0005,0.1458,0.004096,4.0045,4.9508,201.988,""
267,1.024e+06,2,64,1,-1,0.1256,0.0005,0.1459,0.004096,4.2707,5.0442,198.247,""
268,1.024e+06,2,64,1,-1,0.1236,0.0004,0.1595,0.004096,4.0779,5.0617,197.562,""
269,1.024e+06,2,64,1,-1,0.1231,0.0005,0.1487,0.003072,4.3236,5.0986,196.132,""
270,1.024e+06,2,64,1,-1,0.1268,0.0005,0.1511,0.004096,4.1817,5.1414,194.5,""
271,1.024e+06,2,64,1,-1,0.1284,0.0004,0.1491,0.003072,4.4179,5.1352,194.734,""
272,1.024e+06,2,64,1,-1,0.119,0.0005,0.1442,0.003072,4.337,5.1651,193.607,""
273,1.024e+06,2,64,1,-1,0.13,0.0006,0.1525,0.003904,4.4426,5.2008,192.278,""
274,1.024e+06,2,64,1,-1,0.1265,0.0005,0.1527,0.003072,4.5126,5.2603,190.103,""
275,1.024e+06,2,64,1,-1,0.1231,0.0005,0.1507,0.003072,4.5149,5.3233,187.853,""
276,1.024e+06,2,64,1,-1,0.1405,0.0005,0.168,0.003904,4.4487,5.302,188.608,""
277,1.024e+06,2,64,1,-1,0.1214,0.0005,0.1497,0.003072,4.3764,5.3196,187.984,""
278,1.024e+06,2,64,1,-1,0.1234,0.0005,0.155,0.004096,4.3889,5.364,186.428,""
279,1.024e+06,2,64,1,-1,0.1328,0.0005,0.1678,0.004096,4.294,5.3368,187.378,""
280,1.024e+06,2,64,1,-1,0.1213,0.0004,0.1463,0.003904,4.611,5.3645,186.411,""
281,1.024e+06,2,64,1,-1,0.1403,0.0006,0.1586,0.004064,4.3484,5.5555,180.002,""
282,1.024e+06,2,64,1,-1,0.1315,0.0005,0.1769,0.003072,4.3331,5.4923,182.073,""
283,1.024e+06,2,64,1,-1,0.1257,0.0005,0.1511,0.004032,4.7168,5.5404,180.492,""
284,1.024e+06,2,64,1,-1,0.138,0.0006,0.1611,0.003072,4.7277,5.5157,181.301,""
285,1.024e+06,2,64,1,-1,0.1312,0.0006,0.1512,0.003072,4.7535,5.4872,182.242,""
286,1.024e+06,2,64,1,-1,0.1345,0.0005,0.1757,0.004064,4.6693,5.4494,183.506,""
287,1.024e+06,2,64,1,-1,0.1311,0.0006,0.1557,0.003936,4.7523,5.5527,180.093,""
288,1.024e+06,2,64,1,-1,0.1322,0.0005,0.1521,0.003072,4.4883,5.6607,176.657,""
289,1.024e+06,2,64,1,-1,0.1293,0.0005,0.1589,0.003072,4.5848,5.5374,180.59,""
290,1.024e+06,2,64,1,-1,0.1259,0.0005,0.1568,0.003936,4.6357,5.5886,178.936,""
291,1.024e+06,2,64,1,-1,0.1445,0.0006,0.2418,0.003072,4.5597,5.5942,178.757,""
292,1.024e+06,2,64,1,-1,0.1317,0.0005,0.1588,0.003072,4.7587,5.593,178.795,""
293,1.024e+06,2,64,1,-1,0.13,0.0005,0.1494,0.004,4.8034,5.616,178.063,""
294,1.024e+06,2,64,1,-1,0.157,0.0006,0.153,0.003072,4.4625,5.5932,178.789,""
295,1.024e+06,2,64,1,-1,0.1486,0.0004,0.1515,0.003072,4.4669,5.5382,180.564,""
296,1.024e+06,2,64,1,-1,0.1311,0.0006,0.1566,0.003072,4.8121,5.6189,177.971,""
297,1.024e+06,2,64,1,-1,0.1356,0.0005,0.1553,0.003072,4.528,5.5337,180.711,""
298,1.024e+06,2,64,1,-1,0.121,0.0004,0.1465,0.004096,4.7947,5.5174,181.245,""
299,1.024e+06,2,64,1,-1,0.1527,0.0005,0.1702,0.003072,4.539,5.6201,177.933,""
300,1.024e+06,2,64,1,-1,0.1377,0.0005,0.152,0.004096,4.7703,5.5108,181.462,""
301,1.024e+06,2,64,1,-1,0.1208,0.0005,0.1608,0.003936,4.4753,5.4072,184.939,""
302,1.024e+06,2,64,1,-1,0.1381,0.0007,0.1555,0.004096,4.4822,5.4276,184.243,""
303,1.024e+06,2,64,1,-1,0.1253,0.0005,0.1506,0.004096,4.7187,5.5317,180.776,""
304,1.024e+06,2,64,1,-1,0.1249,0.0005,0.1462,0.004064,4.4269,5.3604,186.553,""
305,1.024e+06,2,64,1,-1,0.1276,0.0006,0.1515,0.003904,4.6816,5.5396,180.518,""
306,1.024e+06,2,64,1,-1,0.133,0.0005,0.1747,0.004,4.6498,5.5882,178.948,""
307,1.024e+06,2,64,1,-1,0.1265,0.0005,0.1474,0.004096,4.3527,5.3603,186.557,""
308,1.024e+06,2,64,1,-1,0.1226,0.0005,0.1487,0.003072,4.3712,5.3858,185.673,""
309,1.024e+06,2,64,1,-1,0.1496,0.0005,0.1533,0.003072,4.6053,5.5581,179.918,""
310,1.024e+06,2,64,1,-1,0.1254,0.0005,0.1528,0.003072,4.4039,5.314,188.182,""
311,1.024e+06,2,64,1,-1,0.1347,0.0005,0.1659,0.003072,4.4169,5.4129,184.744,""
312,1.024e+06,2,64,1,-1,0.1318,0.0007,0.1525,0.004032,4.6046,5.3302,187.61,""
313,1.024e+06,2,64,1,-1,0.1398,0.0006,0.1577,0.003072,4.6437,5.3849,185.704,""
314,1.024e+06,2,64,1,-1,0.1477,0.0006,0.1547,0.003072,4.2548,5.3407,187.241,""
315,1.024e+06,2,64,1,-1,0.1269,0.0004,0.1469,0.004064,4.5825,5.3117,188.264,""
316,1.024e+06,2,64,1,-1,0.1546,0.0006,0.171,0.003072,4.4032,5.453,183.385,""
317,1.024e+06,2,64,1,-1,0.1551,0.0006,0.1655,0.003072,4.302,5.3594,186.588,""
318,1.024e+06,2,64,1,-1,0.1641,0.0008,0.1968,0.004032,4.2798,5.3418,187.203,""
319,1.024e+06,2,64,1,-1,0.1258,0.0005,0.1581,0.003072,4.5135,5.3531,186.808,""
320,1.024e+06,2,64,1,-1,0.1383,0.0006,0.1656,0.003072,4.3795,5.367,186.324,""
321,1.024e+06,2,64,1,-1,0.1311,0.0005,0.1539,0.003072,4.4326,5.3231,187.86,""
322,1.024e+06,2,64,1,-1,0.1251,0.0005,0.1503,0.003072,4.3616,5.3037,188.548,""
323,1.024e+06,2,64,1,-1,0.1357,0.0004,0.155,0.003072,4.5254,5.2774,189.487,""
324,1.024e+06,2,64,1,-1,0.133,0.0007,0.1588,0.004096,4.5559,5.3841,185.732,""
325,1.024e+06,2,64,1,-1,0.126,0.0006,0.1529,0.003072,4.5422,5.2829,189.29,""
326,1.024e+06,2,64,1,-1,0.1329,0.0005,0.1583,0.003072,4.389,5.2812,189.351,""
327,1.024e+06,2,64,1,-1,0.1352,0.0005,0.1555,0.004096,4.436,5.268,189.825,""
328,1.024e+06,2,64,1,-1,0.1298,0.0005,0.1619,0.003072,4.3324,5.2994,188.701,""
329,1.024e+06,2,64,1,-1,0.1247,0.0005,0.1631,0.003904,4.2802,5.2984,188.736,""
330,1.024e+06,2,64,1,-1,0.1321,0.0006,0.1572,0.003072,4.4881,5.2398,190.847,""
331,1.024e+06,2,64,1,-1,0.1336,0.0006,0.1565,0.003936,4.4529,5.252,190.404,""
332,1.024e+06,2,64,1,-1,0.1204,0.0006,0.1734,0.003072,4.4483,5.2923,188.954,""
333,1.024e+06,2,64,1,-1,0.1307,0.0005,0.1646,0.003072,4.3446,5.2953,188.847,""
334,1.024e+06,2,64,1,-1,0.1302,0.0006,0.1528,0.003072,4.4588,5.1803,193.039,""
335,1.024e+06,2,64,1,-1,0.1334,0.0006,0.1539,0.004096,4.4604,5.2952,188.85,""
336,1.024e+06,2,64,1,-1,0.1288,0.0005,0.1469,0.003072,4.4398,5.2538,190.338,""
337,1.024e+06,2,64,1,-1,0.1291,0.0006,0.1545,0.004096,4.5278,5.2576,190.201,""
338,1.024e+06,2,64,1,-1,0.1373,0.0005,0.1603,0.003072,4.5236,5.2619,190.045,""
339,1.024e+06,2,64,1,-1,0.1349,0.0005,0.1523,0.004096,4.5136,5.3694,186.241,""
340,1.024e+06,2,64,1,-1,0.1283,0.0006,0.1842,0.003072,4.2436,5.3706,186.199,""
341,1.024e+06,2,64,1,-1,0.1299,0.0005,0.1507,0.003072,4.2648,5.4244,184.352,""
342,1.024e+06,2,64,1,-1,0.1231,0.0005,0.1525,0.003936,4.6066,5.3442,187.119,""
343,1.024e+06,2,64,1,-1,0.1247,0.0005,0.1497,0.003072,4.5808,5.4465,183.604,""
344,1.024e+06,2,64,1,-1,0.1357,0.0005,0.1492,0.003072,4.6251,5.3893,185.553,""
345,1.024e+06,2,64,1,-1,0.1558,0.0005,0.171,0.003072,4.4571,5.419,184.536,""
346,1.024e+06,2,64,1,-1,0.1215,0.0005,0.1544,0.003072,4.5744,5.3796,185.887,""
347,1.024e+06,2,64,1,-1,0.1303,0.0005,0.1533,0.004096,4.6412,5.5742,179.398,""
348,1.024e+06,2,64,1,-1,0.1405,0.0005,0.1579,0.003072,4.6779,5.4531,183.382,""
349,1.024e+06,2,64,1,-1,0.1242,0.0004,0.1435,0.003072,4.6536,5.4914,182.103,""
350,1.024e+06,2,64,1,-1,0.129,0.0006,0.156,0.003072,4.758,5.6238,177.816,""
351,1.024e+06,2,64,1,-1,0.1328,0.0006,0.1502,0.004096,4.7475,5.6567,176.782,""
352,1.024e+06,2,64,1,-1,0.132,0.0007,0.161,0.003072,4.7742,5.5581,179.918,""
353,1.024e+06,2,64,1,-1,0.1388,0.0006,0.1581,0.003072,4.84,5.7703,173.301,""
354,1.024e+06,2,64,1,-1,0.1342,0.0005,0.1647,0.004096,4.6635,5.5799,179.215,""
355,1.024e+06,2,64,1,-1,0.1246,0.0006,0.149,0.003968,4.803,5.7945,172.577,""
356,1.024e+06,2,64,1,-1,0.133,0.0006,0.1612,0.003072,4.9016,5.6671,176.457,""
357,1.024e+06,2,64,1,-1,0.1467,0.0005,0.1595,0.003072,4.9265,5.6914,175.704,""
358,1.024e+06,2,64,1,-1,0.135,0.0006,0.1769,0.004,4.7509,5.7007,175.417,""
359,1.024e+06,2,64,1,-1,0.1295,0.0005,0.1536,0.003072,4.931,5.7881,172.768,""
360,1.024e+06,2,64,1,-1,0.1491,0.0005,0.149,0.003072,4.6786,5.8371,171.318,""
361,1.024e+06,2,64,1,-1,0.1222,0.0005,0.1457,0.003072,4.805,5.8471,171.025,""
362,1.024e+06,2,64,1,-1,0.1401,0.0007,0.165,0.004096,4.9703,5.8562,170.759,""
363,1.024e+06,2,64,1,-1,0.1557,0.0008,0.1659,0.003872,4.74,5.8448,171.092,""
364,1.024e+06,2,64,1,-1,0.1289,0.0006,0.1548,0.003072,5.146,5.8756,170.195,""
365,1.024e+06,2,64,1,-1,0.1307,0.0005,0.1539,0.003072,5.086,6.0067,166.481,""
366,1.024e+06,2,64,1,-1,0.1362,0.0005,0.1575,0.003072,5.2186,5.9721,167.445,""
367,1.024e+06,2,64,1,-1,0.1275,0.0006,0.1571,0.004064,5.0708,5.9257,168.756,""
368,1.024e+06,2,64,1,-1,0.1318,0.0006,0.1575,0.003072,5.2283,5.9666,167.6,""
369,1.024e+06,2,64,1,-1,0.1295,0.0005,0.1652,0.003072,5.1533,6.1252,163.26,""
370,1.024e+06,2,64,1,-1,0.1389,0.0006,0.1557,0.003072,5.1364,6.0277,165.901,""
371,1.024e+06,2,64,1,-1,0.1264,0.0005,0.1655,0.003072,4.9953,6.033,165.755,""
372,1.024e+06,2,64,1,-1,0.1423,0.0006,0.157,0.003072,5.2457,6.0706,164.728,""
373,1.024e+06,2,64,1,-1,0.1289,0.0005,0.1576,0.003072,5.1588,6.1313,163.098,""
374,1.024e+06,2,64,1,-1,0.1331,0.0005,0.1546,0.003072,5.4827,6.2426,160.19,""
375,1.024e+06,2,64,1,-1,0.131,0.0005,0.1552,0.003072,5.3227,6.173,161.996,""
376,1.024e+06,2,64,1,-1,0.1326,0.0005,0.1546,0.003072,5.3363,6.2827,159.167,""
377,1.024e+06,2,64,1,-1,0.1419,0.0005,0.1575,0.003072,5.3833,6.4604,154.789,""
378,1.024e+06,2,64,1,-1,0.1395,0.0005,0.1569,0.004096,5.3732,6.3553,157.349,""
379,1.024e+06,2,64,1,-1,0.1592,0.0006,0.1731,0.004032,5.3975,6.4668,154.636,""
380,1.024e+06,2,64,1,-1,0.1427,0.0005,0.1625,0.002048,5.6593,6.5751,152.089,""
381,1.024e+06,2,64,1,-1,0.134,0.0006,0.153,0.003072,5.7001,6.5965,151.596,""
382,1.024e+06,2,64,1,-1,0.1267,0.0005,0.1455,0.003072,5.7933,6.6318,150.789,""
383,1.024e+06,2,64,1,-1,0.1292,0.0005,0.1499,0.003072,6.02,6.79,147.275,""
384,1.024e+06,2,64,1,-1,0.1299,0.0006,0.1639,0.004096,6.0157,6.771,147.689,""
385,1.024e+06,2,64,1,-1,0.1311,0.0005,0.1518,0.003072,5.8418,6.7615,147.896,""
386,1.024e+06,2,64,1,-1,0.1355,0.0006,0.1578,0.004096,6.0536,6.8334,146.34,""
387,1.024e+06,2,64,1,-1,0.1346,0.0005,0.161,0.003072,5.6836,6.8315,146.381,""
388,1.024e+06,2,64,1,-1,0.1289,0.0005,0.1567,0.003072,6.111,6.8759,145.436,""
389,1.024e+06,2,64,1,-1,0.1374,0.0006,0.1583,0.003072,6.0707,6.9155,144.603,""
390,1.024e+06,2,64,1,-1,0.1384,0.0005,0.156,0.004096,5.9448,6.996,142.939,""
391,1.024e+06,2,64,1,-1,0.1271,0.0004,0.1482,0.003072,6.1836,6.9744,143.382,""
392,1.024e+06,2,64,1,-1,0.1385,0.0005,0.1636,0.003072,6.0413,7.0685,141.473,""
393,1.024e+06,2,64,1,-1,0.1379,0.0005,0.1604,0.003072,6.2483,7.029,142.268,""
394,1.024e+06,2,64,1,-1,0.14,0.0005,0.1814,0.003072,6.095,7.0175,142.501,""
395,1.024e+06,2,64,1,-1,0.1412,0.0006,0.162,0.003072,6.2688,7.0133,142.586,""
396,1.024e+06,2,64,1,-1,0.1421,0.0005,0.1643,0.003072,6.307,7.1413,140.031,""
397,1.024e+06,2,64,1,-1,0.1386,0.0005,0.1737,0.004096,6.052,7.0951,140.942,""
398,1.024e+06,2,64,1,-1,0.1414,0.0007,0.1587,0.003904,6.259,7.017,142.511,""
399,1.024e+06,2,64,1,-1,0.1318,0.0005,0.1592,0.004096,6.0115,6.9744,143.382,""
400,1.024e+06,2,64,1,-1,0.1479,0.0005,0.16,0.003072,6.2261,7.0988,140.869,""
401,1.024e+06,2,64,1,-1,0.1541,0.0006,0.1564,0.003072,5.8061,6.9296,144.308,""
402,1.024e+06,2,64,1,-1,0.1479,0.0006,0.1655,0.003904,5.9047,6.9685,143.503,""
403,1.024e+06,2,64,1,-1,0.1247,0.0006,0.1592,0.003072,6.0067,6.7967,147.13,""
404,1.024e+06,2,64,1,-1,0.1419,0.0006,0.1659,0.004,6.0209,6.9847,143.17,""
405,1.024e+06,2,64,1,-1,0.134,0.0006,0.1566,0.004096,5.9186,6.7681,147.752,""
406,1.024e+06,2,64,1,-1,0.1372,0.0005,0.156,0.003072,5.9134,6.7063,149.114,""
407,1.024e+06,2,64,1,-1,0.1327,0.0007,0.1553,0.003072,5.9479,6.6595,150.161,""
408,1.024e+06,2,64,1,-1,0.1585,0.0006,0.1742,0.003072,5.6005,6.6157,151.156,""
409,1.024e+06,2,64,1,-1,0.1306,0.0005,0.1516,0.004096,5.7205,6.5695,152.219,""
410,1.024e+06,2,64,1,-1,0.1297,0.0005,0.1516,0.003072,5.7523,6.5831,151.904,""
411,1.024e+06,2,64,1,-1,0.1288,0.0005,0.1459,0.003872,5.7657,6.521,153.351,""
412,1.024e+06,2,64,1,-1,0.1246,0.0005,0.15,0.003072,5.7724,6.5919,151.701,""
413,1.024e+06,2,64,1,-1,0.1307,0.0006,0.1483,0.004032,5.7615,6.5031,153.773,""
414,1.024e+06,2,64,1,-1,0.1304,0.0005,0.1552,0.003072,5.6963,6.4659,154.658,""
415,1.024e+06,2,64,1,-1,0.1266,0.0005,0.1475,0.004096,5.6504,6.3997,156.257,""
416,1.024e+06,2,64,1,-1,0.1453,0.0005,0.17,0.003072,5.6569,6.4748,154.445,""
417,1.024e+06,2,64,1,-1,0.1327,0.0007,0.1684,0.003072,5.6435,6.4197,155.771,""
418,1.024e+06,2,64,1,-1,0.1302,0.0005,0.1609,0.003072,5.4303,6.4926,154.022,""
419,1.024e+06,2,64,1,-1,0.1381,0.0006,0.158,0.003072,5.3766,6.3979,156.301,""
420,1.024e+06,2,64,1,-1,0.1391,0.0008,0.1676,0.004096,5.3566,6.3793,156.757,""
421,1.024e+06,2,64,1,-1,0.1296,0.0005,0.1552,0.003968,5.2926,6.3751,156.86,""
422,1.024e+06,2,64,1,-1,0.1398,0.0005,0.1637,0.004064,5.5556,6.3298,157.983,""
423,1.024e+06,2,64,1,-1,0.1366,0.0006,0.1532,0.004096,5.5924,6.3589,157.26,""
424,1.024e+06,2,64,1,-1,0.1684,0.0009,0.1769,0.003072,5.2703,6.3358,157.833,""
425,1.024e+06,2,64,1,-1,0.132,0.0006,0.1551,0.004032,5.4623,6.3083,158.521,""
426,1.024e+06,2,64,1,-1,0.1504,0.0006,0.1752,0.003072,5.1565,6.3604,157.223,""
427,1.024e+06,2,64,1,-1,0.1345,0.0007,0.1559,0.003072,5.5474,6.3544,157.371,""
428,1.024e+06,2,64,1,-1,0.1901,0.0005,0.2036,0.003072,5.4516,6.3142,158.373,""
429,1.024e+06,2,64,1,-1,0.135,0.0005,0.1562,0.003072,5.4039,6.2897,158.99,""
430,1.024e+06,2,64,1,-1,0.1297,0.0006,0.1563,0.003072,5.3449,6.3421,157.676,""
431,1.024e+06,2,64,1,-1,0.1457,0.0005,0.1667,0.003072,5.2936,6.3044,158.619,""
432,1.024e+06,2,64,1,-1,0.138,0.0005,0.1619,0.003072,5.5581,6.3041,158.627,""
433,1.024e+06,2,64,1,-1,0.1362,0.0007,0.1589,0.004096,5.5639,6.2967,158.813,""
434,1.024e+06,2,64,1,-1,0.1423,0.0005,0.1631,0.003072,5.5245,6.3503,157.473,""
435,1.024e+06,2,64,1,-1,0.1559,0.0006,0.1583,0.004096,5.311,6.5259,153.236,""
436,1.024e+06,2,64,1,-1,0.1308,0.0008,0.1567,0.003072,5.6413,6.4156,155.87,""
437,1.024e+06,2,64,1,-1,0.1497,0.0005,0.1623,0.003072,5.6788,6.6399,150.605,""
438,1.024e+06,2,64,1,-1,0.1427,0.0005,0.1495,0.003968,5.3161,6.3963,156.34,""
439,1.024e+06,2,64,1,-1,0.1171,0.0006,0.1491,0.003072,5.7893,6.5425,152.847,""
440,1.024e+06,2,64,1,-1,0.1436,0.0007,0.1664,0.003072,5.7403,6.4888,154.112,""
441,1.024e+06,2,64,1,-1,0.1297,0.0005,0.1504,0.003072,5.4462,6.5358,153.003,""
442,1.024e+06,2,64,1,-1,0.1338,0.0006,0.1605,0.003072,5.7965,6.7077,149.082,""
443,1.024e+06,2,64,1,-1,0.1283,0.0005,0.1555,0.003968,5.6555,6.6169,151.128,""
444,1.024e+06,2,64,1,-1,0.1367,0.0006,0.1631,0.003072,5.7456,6.6044,151.414,""
445,1.024e+06,2,64,1,-1,0.1284,0.0005,0.1592,0.003872,5.8414,6.6561,150.238,""
446,1.024e+06,2,64,1,-1,0.1363,0.0006,0.156,0.003072,5.9162,6.7123,148.98,""
447,1.024e+06,2,64,1,-1,0.1356,0.0007,0.1628,0.003072,5.7186,6.7244,148.712,""
448,1.024e+06,2,64,1,-1,0.1349,0.0005,0.1697,0.003072,5.8099,6.7082,149.071,""
449,1.024e+06,2,64,1,-1,0.122,0.0005,0.1441,0.003072,6.0155,6.8317,146.376,""
450,1.024e+06,2,64,1,-1,0.1574,0.0007,0.1693,0.003072,6.0462,6.8324,146.361,""
451,1.024e+06,2,64,1,-1,0.1356,0.0006,0.1686,0.003072,5.928,6.8331,146.346,""
452,1.024e+06,2,64,1,-1,0.1285,0.0006,0.154,0.003072,6.0463,6.8577,145.821,""
453,1.024e+06,2,64,1,-1,0.1268,0.0005,0.1577,0.004096,5.882,6.9026,144.873,""
454,1.024e+06,2,64,1,-1,0.1319,0.0007,0.1657,0.003072,6.161,7.0181,142.489,""
455,1.024e+06,2,64,1,-1,0.1316,0.0005,0.1577,0.003072,6.2906,7.0264,142.32,""
456,1.024e+06,2,64,1,-1,0.1395,0.0005,0.1547,0.003072,6.3003,7.535,132.714,""
457,1.024e+06,2,64,1,-1,0.1201,0.0005,0.151,0.004,6.3765,7.1453,139.952,""
458,1.024e+06,2,64,1,-1,0.1463,0.0005,0.1706,0.003072,6.1178,7.2157,138.587,""
459,1.024e+06,2,64,1,-1,0.1311,0.0005,0.1493,0.003072,6.5075,7.2284,138.343,""
460,1.024e+06,2,64,1,-1,0.1346,0.0005,0.1776,0.003072,6.4381,7.2833,137.3,""
461,1.024e+06,2,64,1,-1,0.1304,0.0005,0.1551,0.003072,6.5665,7.3834,135.439,""
462,1.024e+06,2,64,1,-1,0.1504,0.0008,0.1727,0.004,6.5003,7.4273,134.638,""
463,1.024e+06,2,64,1,-1,0.1442,0.0005,0.1561,0.004096,6.6078,7.5511,132.431,""
464,1.024e+06,2,64,1,-1,0.1328,0.0005,0.1525,0.003072,6.571,7.5919,131.719,""
465,1.024e+06,2,64,1,-1,0.1353,0.0006,0.1541,0.003072,6.8187,7.5626,132.23,""
466,1.024e+06,2,64,1,-1,0.1375,0.0005,0.1567,0.003072,6.8347,7.5857,131.827,""
467,1.024e+06,2,64,1,-1,0.1349,0.0005,0.1546,0.003072,6.6989,7.6947,129.96,""
468,1.024e+06,2,64,1,-1,0.1436,0.0005,0.1576,0.003072,6.908,7.7894,128.38,""
469,1.024e+06,2,64,1,-1,0.1453,0.0005,0.1563,0.003072,7.0576,7.9267,126.156,""
470,1.024e+06,2,64,1,-1,0.1389,0.0007,0.1567,0.003072,7.1815,7.9154,126.336,""
471,1.024e+06,2,64,1,-1,0.1398,0.0005,0.1597,0.003072,7.2906,8.0942,123.545,""
472,1.024e+06,2,64,1,-1,0.1372,0.0005,0.1612,0.003072,7.352,8.1479,122.731,""
473,1.024e+06,2,64,1,-1,0.1498,0.0005,0.1701,0.003072,7.4574,8.2315,121.485,""
474,1.024e+06,2,64,1,-1,0.1594,0.0007,0.1697,0.004096,7.462,8.3033,120.434,""
475,1.024e+06,2,64,1,-1,0.1586,0.0005,0.1649,0.002048,7.6838,8.4707,118.054,""
476,1.024e+06,2,64,1,-1,0.148,0.0006,0.1705,0.002048,7.4549,8.5138,117.456,""
477,1.024e+06,2,64,1,-1,0.1606,0.0006,0.1704,0.003072,7.703,8.5064,117.559,""
478,1.024e+06,2,64,1,-1,0.1572,0.0006,0.1731,0.003072,7.8468,8.7247,114.617,""
479,1.024e+06,2,64,1,-1,0.1533,0.0006,0.1672,0.003072,7.8106,8.5797,116.554,""
480,1.024e+06,2,64,1,-1,0.1552,0.0005,0.1641,0.003072,7.813,8.6449,115.675,""
481,1.024e+06,2,64,1,-1,0.1522,0.0005,0.1633,0.003072,7.5652,8.6758,115.263,""
482,1.024e+06,2,64,1,-1,0.1383,0.0006,0.1648,0.003072,7.6621,8.655,115.54,""
483,1.024e+06,2,64,1,-1,0.1426,0.0005,0.1575,0.004064,7.6501,8.6371,115.78,""
484,1.024e+06,2,64,1,-1,0.1443,0.0007,0.1593,0.003072,7.4248,8.474,118.008,""
485,1.024e+06,2,64,1,-1,0.138,0.0006,0.1573,0.004,7.6112,8.4642,118.145,""
486,1.024e+06,2,64,1,-1,0.1648,0.0006,0.2012,0.004096,7.2602,8.3411,119.888,""
487,1.024e+06,2,64,1,-1,0.156,0.0006,0.1868,0.002944,7.303,8.2817,120.748,""
488,1.024e+06,2,64,1,-1,0.1336,0.0006,0.1627,0.003072,7.2213,8.2121,121.772,""
489,1.024e+06,2,64,1,-1,0.1284,0.0005,0.1495,0.003072,7.2526,8.0487,124.244,""
490,1.024e+06,2,64,1,-1,0.1267,0.0004,0.1572,0.003072,6.9356,7.9757,125.381,""
491,1.024e+06,2,64,1,-1,0.1384,0.0006,0.1545,0.003072,7.3113,8.0659,123.979,""
492,1.024e+06,2,64,1,-1,0.1319,0.0005,0.1575,0.003072,7.0176,7.89,126.743,""
493,1.024e+06,2,64,1,-1,0.1278,0.0006,0.1513,0.004096,7.0649,7.8187,127.898,""
494,1.024e+06,2,64,1,-1,0.1228,0.0005,0.1489,0.003072,6.8166,7.8668,127.116,""
495,1.024e+06,2,64,1,-1,0.1287,0.0005,0.1504,0.003072,6.8778,7.748,129.066,""
496,1.024e+06,2,64,1,-1,0.1241,0.0006,0.1469,0.003072,6.9412,7.7899,128.371,""
497,1.024e+06,2,64,1,-1,0.1265,0.0005,0.1465,0.004032,6.6803,7.6761,130.274,""
498,1.024e+06,2,64,1,-1,0.1308,0.0007,0.1537,0.003072,6.7041,7.7824,128.495,""
499,1.024e+06,2,64,1,-1,0.1353,0.0006,0.1533,0.003072,6.8414,7.6212,131.213,""
500,1.024e+06,2,64,1,-1,0.1411,0.0005,0.1585,0.003072,6.8164,7.564,132.205,""
501,1.024e+06,2,64,1,-1,0.1173,0.0004,0.1455,0.003072,6.6163,7.6365,130.95,""
502,1.024e+06,2,64,1,-1,0.1267,0.0006,0.1617,0.003072,6.931,7.8967,126.635,""
503,1.024e+06,2,64,1,-1,0.1849,0.0005,0.2134,0.003072,6.8051,8.1366,122.901,""
504,1.024e+06,2,64,1,-1,0.177,0.0007,0.1867,0.003072,7.2218,8.2795,120.78,""
505,1.024e+06,2,64,1,-1,0.1949,0.0009,0.2354,0.003072,6.7947,7.947,125.834,""
506,1.024e+06,2,64,1,-1,0.1552,0.0006,0.1803,0.003968,6.8785,7.8799,126.905,""
507,1.024e+06,2,64,1,-1,0.1955,0.0006,0.2533,0.003072,5.7159,7.5581,132.308,""
508,1.024e+06,2,64,1,-1,0.1795,0.0006,0.2479,0.003072,5.7828,7.5801,131.924,""
509,1.024e+06,2,64,1,-1,0.2104,0.0007,0.3068,0.003072,6.2136,7.573,132.048,""
510,1.024e+06,2,64,1,-1,0.1905,0.0005,0.2195,0.004032,6.3264,7.691,130.022,""
511,1.024e+06,2,64,1,-1,0.1847,0.0005,0.2351,0.003072,6.4343,7.5422,132.587,""
512,1.024e+06,2,64,1,-1,0.1884,0.0005,0.2766,0.003968,6.5725,7.6172,131.282,""
